rhoc,R,M,Lambda
8.892121212121212500e+14,1.332003339999994651e+01,2.021569641389781236e+00,6.888785010315282875e+01
9.208888888888888750e+14,1.332003339999994651e+01,2.023277333680495449e+00,6.841665336120324525e+01
9.525656565656565000e+14,1.332003339999994651e+01,2.024807877229842568e+00,6.798084674540530159e+01
9.842424242424242500e+14,1.332003339999994651e+01,2.026179830694818662e+00,6.758489575199683941e+01
1.015919191919191875e+15,1.332003339999994651e+01,2.027399313349517840e+00,6.722165989309554845e+01
1.047595959595959625e+15,1.332003339999994651e+01,2.028482304488984589e+00,6.689632330662540483e+01
1.079272727272727250e+15,1.332003339999994651e+01,2.029435801334458667e+00,6.658528590655888024e+01
1.110949494949494875e+15,1.332003339999994651e+01,2.030269494956571386e+00,6.631447409056244169e+01
1.142626262626262500e+15,1.332003339999994651e+01,2.030993942767647553e+00,6.605568290032991285e+01
1.174303030303030250e+15,1.332003339999994651e+01,2.031613308457116407e+00,6.582413443444100665e+01
1.205979797979798000e+15,1.328003359999994792e+01,2.035814050030472444e+00,6.368637917067147924e+01
1.237656565656565500e+15,1.318003409999994879e+01,2.043894796447156548e+00,5.680541961173322107e+01
1.269333333333333250e+15,1.306003469999994770e+01,2.050971434796227566e+00,5.009030492371564947e+01
1.301010101010101000e+15,1.292003539999994999e+01,2.058813057518527501e+00,4.390805226990056553e+01
1.332686868686868500e+15,1.280003599999994890e+01,2.067509747603639259e+00,3.842935749376233900e+01
1.364363636363636250e+15,1.266003669999995118e+01,2.076780328809117115e+00,3.367047318643378162e+01
1.396040404040404000e+15,1.254003729999995009e+01,2.086293627924804994e+00,2.960126093348575083e+01
1.427717171717171750e+15,1.244003779999995096e+01,2.095766293571968752e+00,2.613417815543295575e+01
1.459393939393939250e+15,1.232003839999995165e+01,2.104971957881953681e+00,2.319090011679481478e+01
1.491070707070707000e+15,1.222003889999995252e+01,2.113741263052129948e+00,2.069445605030342605e+01
1.522747474747474750e+15,1.214003929999995357e+01,2.121949825611606943e+00,1.856816224475097243e+01
1.554424242424242500e+15,1.204003979999995266e+01,2.129551742457469476e+00,1.675311587152686954e+01
1.586101010101010000e+15,1.196004019999995371e+01,2.136493938557118000e+00,1.519583089738344839e+01
1.617777777777777750e+15,1.188004059999995476e+01,2.142765151423891901e+00,1.385434690938227575e+01
1.649454545454545500e+15,1.180004099999995404e+01,2.148364647906838787e+00,1.269443811347466244e+01
1.681131313131313000e+15,1.172004139999995509e+01,2.153304599991339163e+00,1.168589870590471236e+01
1.712808080808080750e+15,1.166004169999995455e+01,2.157598561666754122e+00,1.080552032001454599e+01
1.744484848484848500e+15,1.158004209999995560e+01,2.161280274574841176e+00,1.003386477686403211e+01
1.776161616161616000e+15,1.152004239999995505e+01,2.164392165735876450e+00,9.351799891076574056e+00
1.807838383838383750e+15,1.146004269999995628e+01,2.166950905405197858e+00,8.748013265921136039e+00
1.839515151515151500e+15,1.140004299999995574e+01,2.168990235813833323e+00,8.213216600347070795e+00
1.871191919191919250e+15,1.134004329999995697e+01,2.170535579072318200e+00,7.736470466614218111e+00
1.902868686868686750e+15,1.128004359999995643e+01,2.171634715422004369e+00,7.307393704758266217e+00
1.934545454545454500e+15,1.122004389999995766e+01,2.172310609690658367e+00,6.923271267685768393e+00
1.966222222222222250e+15,1.118004409999995730e+01,2.172593957027824096e+00,6.577864543702977684e+00
1.997898989898989750e+15,1.112004439999995675e+01,2.172507555717283267e+00,6.263547633404499493e+00
2.029575757575757500e+15,1.108004459999995817e+01,2.172086134548365965e+00,5.979639239861762157e+00
2.061252525252525250e+15,1.102004489999995762e+01,2.171354126477518687e+00,5.721436799729504585e+00
2.092929292929292750e+15,1.098004509999995904e+01,2.170325397409280654e+00,5.485018708995559322e+00
2.124606060606060500e+15,1.094004529999995867e+01,2.169039744712036200e+00,5.270358394725414897e+00
2.156282828282828250e+15,1.088004559999995813e+01,2.167490788357423259e+00,5.072184457517611378e+00
2.187959595959596000e+15,1.084004579999995954e+01,2.165732330187718269e+00,4.891544624402588859e+00
2.219636363636363500e+15,1.080004599999995918e+01,2.163744323341125320e+00,4.723686836953818968e+00
2.251313131313131250e+15,1.076004619999995882e+01,2.161586755601329735e+00,4.570108450098269159e+00
2.282989898989899000e+15,1.072004639999996023e+01,2.159232614416771057e+00,4.427417456785661898e+00
2.314666666666666500e+15,1.068004659999995987e+01,2.156734072890590603e+00,4.295805066673107575e+00
2.346343434343434000e+15,1.064004679999995950e+01,2.154061210557947970e+00,4.173741931519074910e+00
2.378020202020202000e+15,1.060004699999995914e+01,2.151280733823436098e+00,4.060079496449287006e+00
2.409696969696970000e+15,1.058004709999996074e+01,2.148346615899503043e+00,3.953797988501918326e+00
2.441373737373737000e+15,1.054004729999996037e+01,2.145327936296456794e+00,3.855872892171353872e+00
2.473050505050505000e+15,1.050004749999996001e+01,2.142177447108061461e+00,3.763362811034670408e+00
2.504727272727272500e+15,1.046004769999995965e+01,2.138960616870367648e+00,3.677648268456698233e+00
2.536404040404040500e+15,1.044004779999995947e+01,2.135634616686911791e+00,3.597244833269246378e+00
2.568080808080808000e+15,1.040004799999995910e+01,2.132242828087179021e+00,3.522040188492510993e+00
2.599757575757575500e+15,1.038004809999996070e+01,2.128792020116873296e+00,3.451901746974094465e+00
2.631434343434343500e+15,1.034004829999996034e+01,2.125252158843867090e+00,3.385549359244553802e+00
2.663111111111111000e+15,1.032004839999996015e+01,2.121691750304474322e+00,3.323840266592323900e+00
2.694787878787878500e+15,1.028004859999995979e+01,2.118042562975812171e+00,3.265127707570368187e+00
2.726464646464646500e+15,1.026004869999995961e+01,2.114374349984720070e+00,3.210305470375288017e+00
2.758141414141414000e+15,1.022004889999996102e+01,2.110664357501590871e+00,3.158796495059128517e+00
2.789818181818181500e+15,1.020004899999996084e+01,2.106901985577618763e+00,3.109847583237958624e+00
2.821494949494949500e+15,1.018004909999996066e+01,2.103140003004326353e+00,3.064237668759140831e+00
2.853171717171717000e+15,1.014004929999996030e+01,2.099324941399222766e+00,3.020652065691883159e+00
2.884848484848485000e+15,1.012004939999996189e+01,2.095490900045769322e+00,2.979808886015142821e+00
2.916525252525252500e+15,1.010004949999996171e+01,2.091673855452884201e+00,2.941351006217123754e+00
2.948202020202020000e+15,1.005723851734406971e+01,2.087786478968434167e+00,2.904740287151101441e+00
2.979878787878788000e+15,1.004004979999996117e+01,2.083922057661890648e+00,2.870206097230649789e+00
3.011555555555555500e+15,1.002004989999996099e+01,2.080061724521998556e+00,2.837939800427470516e+00
3.043232323232323000e+15,1.000004999999996080e+01,2.076148818866593970e+00,2.806762866025787062e+00
3.074909090909091000e+15,9.980050099999962399e+00,2.072263725844124327e+00,2.777703682899505644e+00
3.106585858585858500e+15,9.940050299999962036e+00,2.068395242782377075e+00,2.750335930339661061e+00
3.138262626262626000e+15,9.920050399999961854e+00,2.064478481108195318e+00,2.724091250894855598e+00
3.169939393939394000e+15,9.900050499999961673e+00,2.060591367396705120e+00,2.699358632510215905e+00
3.201616161616161500e+15,9.880050599999961491e+00,2.056740636932012478e+00,2.676234540744157897e+00
3.233292929292929000e+15,9.860050699999963086e+00,2.052833184526201560e+00,2.653937376062280418e+00
3.264969696969697000e+15,9.840050799999962905e+00,2.048964008670033810e+00,2.632986927243486708e+00
3.296646464646464500e+15,9.820050899999962724e+00,2.045135833820501237e+00,2.613331760386711000e+00
3.328323232323232000e+15,9.800050999999962542e+00,2.041261828194373518e+00,2.594505174556617000e+00
3.360000000000000000e+15,9.780051099999962361e+00,2.037423333651800839e+00,2.576632938759057190e+00
